Date,00700,09988,03690,01024,01810,09618,00388,02318,03988,00939,09888,00005,01211,09999,09626,09961,01398,00857,00883,00981
2021-09-09,465.890000,161.000000,248.600000,92.400000,23.600000,305.200000,492.200000,59.600000,2.770000,5.680000,156.000000,23.368000,87.470000,133.900000,635.500000,249.000000,4.410000,3.350000,7.870000,22.850000
2021-09-09,465.890000,161.000000,248.600000,92.400000,23.600000,305.200000,492.200000,59.600000,2.770000,5.680000,156.000000,40.400000,87.470000,133.900000,635.500000,249.000000,4.410000,3.350000,7.870000,22.850000
2021-09-10,475.590000,167.900000,259.400000,97.450000,24.100000,321.200000,504.000000,60.000000,2.820000,5.770000,162.100000,40.900000,87.200000,138.100000,658.500000,250.600000,4.470000,3.410000,8.070000,23.600000
2021-09-10,475.590000,167.900000,259.400000,97.450000,24.100000,321.200000,504.000000,60.000000,2.820000,5.770000,162.100000,23.868000,87.200000,138.100000,658.500000,250.600000,4.470000,3.410000,8.070000,23.600000
2021-09-13,463.950000,160.800000,247.800000,100.100000,23.400000,313.200000,508.000000,59.150000,2.850000,5.800000,157.500000,40.700000,85.330000,134.300000,635.000000,239.400000,4.480000,3.580000,8.290000,23.250000
2021-09-13,463.950000,160.800000,247.800000,100.100000,23.400000,313.200000,508.000000,59.150000,2.850000,5.800000,157.500000,23.668000,85.330000,134.300000,635.000000,239.400000,4.480000,3.580000,8.290000,23.250000
2021-09-14,458.900000,158.300000,245.000000,97.700000,23.250000,313.600000,504.500000,57.600000,2.810000,5.660000,156.000000,40.200000,87.670000,133.800000,619.500000,224.600000,4.400000,3.720000,8.240000,22.950000
2021-09-14,458.900000,158.300000,245.000000,97.700000,23.250000,313.600000,504.500000,57.600000,2.810000,5.660000,156.000000,23.168000,87.670000,133.800000,619.500000,224.600000,4.400000,3.720000,8.240000,22.950000
2021-09-15,440.070000,154.000000,234.000000,93.100000,23.200000,295.000000,504.500000,56.700000,2.810000,5.680000,154.100000,40.100000,86.130000,128.800000,601.000000,220.000000,4.400000,3.770000,8.220000,22.800000
2021-09-15,440.070000,154.000000,234.000000,93.100000,23.200000,295.000000,504.500000,56.700000,2.810000,5.680000,154.100000,23.068000,86.130000,128.800000,601.000000,220.000000,4.400000,3.770000,8.220000,22.800000
2021-09-16,437.740000,151.500000,232.600000,94.900000,22.650000,293.800000,492.200000,57.400000,2.790000,5.660000,155.400000,40.000000,83.000000,131.600000,584.500000,217.600000,4.360000,3.800000,8.230000,22.400000
2021-09-16,437.740000,151.500000,232.600000,94.900000,22.650000,293.800000,492.200000,57.400000,2.790000,5.660000,155.400000,22.968000,83.000000,131.600000,584.500000,217.600000,4.360000,3.800000,8.230000,22.400000
2021-09-17,448.220000,154.900000,240.800000,100.800000,23.000000,307.400000,491.800000,54.500000,2.770000,5.650000,159.100000,40.250000,85.800000,128.700000,585.000000,225.200000,4.340000,3.800000,8.070000,22.650000
2021-09-17,448.220000,154.900000,240.800000,100.800000,23.000000,307.400000,491.800000,54.500000,2.770000,5.650000,159.100000,23.218000,85.800000,128.700000,585.000000,225.200000,4.340000,3.800000,8.070000,22.650000
2021-09-20,440.850000,151.500000,234.600000,97.850000,22.800000,294.600000,478.800000,51.350000,2.700000,5.420000,156.400000,39.000000,81.270000,126.800000,565.000000,219.400000,4.210000,3.690000,7.830000,22.250000
2021-09-20,440.850000,151.500000,234.600000,97.850000,22.800000,294.600000,478.800000,51.350000,2.700000,5.420000,156.400000,21.968000,81.270000,126.800000,565.000000,219.400000,4.210000,3.690000,7.830000,22.250000
2021-09-21,436.770000,148.700000,230.600000,96.350000,23.100000,290.800000,484.400000,52.600000,2.700000,5.400000,153.400000,21.768000,81.000000,124.900000,562.000000,220.800000,4.210000,3.720000,7.800000,22.050000
2021-09-21,436.770000,148.700000,230.600000,96.350000,23.100000,290.800000,484.400000,52.600000,2.700000,5.400000,153.400000,38.800000,81.000000,124.900000,562.000000,220.800000,4.210000,3.720000,7.800000,22.050000
2021-09-23,449.580000,148.400000,242.600000,96.150000,22.500000,296.400000,484.400000,53.100000,2.730000,5.480000,156.500000,39.750000,80.730000,127.200000,582.000000,229.000000,4.230000,3.790000,8.030000,21.850000
2021-09-23,449.580000,148.400000,242.600000,96.150000,22.500000,296.400000,484.400000,53.100000,2.730000,5.480000,156.500000,22.718000,80.730000,127.200000,582.000000,229.000000,4.230000,3.790000,8.030000,21.850000
2021-09-24,446.670000,144.300000,244.600000,86.850000,22.100000,292.200000,476.400000,54.250000,2.710000,5.420000,154.800000,39.700000,81.000000,125.700000,573.000000,228.400000,4.190000,3.800000,8.070000,21.950000
2021-09-24,446.670000,144.300000,244.600000,86.850000,22.100000,292.200000,476.400000,54.250000,2.710000,5.420000,154.800000,22.668000,81.000000,125.700000,573.000000,228.400000,4.190000,3.800000,8.070000,21.950000
2021-09-27,450.940000,141.900000,248.400000,81.400000,21.750000,292.400000,475.000000,55.000000,2.710000,5.410000,153.200000,40.300000,80.730000,127.800000,544.500000,226.800000,4.190000,3.850000,8.480000,21.900000
2021-09-27,450.940000,141.900000,248.400000,81.400000,21.750000,292.400000,475.000000,55.000000,2.710000,5.410000,153.200000,23.268000,80.730000,127.800000,544.500000,226.800000,4.190000,3.850000,8.480000,21.900000
2021-09-28,455.990000,150.900000,251.800000,86.000000,21.900000,299.200000,474.000000,55.100000,2.710000,5.410000,153.300000,40.850000,80.730000,133.400000,566.500000,232.800000,4.240000,3.930000,8.970000,22.000000
