Date,HSI,HSTECH,USDCNH,VHSI,BTC,HSI_norm,HSTECH_norm,USDCNH_norm,VHSI_norm,BTC_norm,Fused_macro,Fused_equal
2025-04-09,20264.490000,4689.190000,7.340000,39.770000,82607,0.404762,0.571429,-0.928571,-0.960317,0.253968,-0.052619,-0.131746
2025-04-10,20681.780000,4813.740000,7.310000,37.430000,79608,0.555556,0.626984,-0.865079,-0.920635,0.222222,0.015714,-0.076190
2025-04-11,20914.690000,4900.430000,7.280000,39.300000,83413,0.603175,0.626984,-0.563492,-0.936508,0.277778,0.095317,0.001587
2025-04-14,21417.400000,5015.120000,7.310000,34.630000,84586,0.666667,0.650794,-0.865079,-0.896825,0.341270,0.073492,-0.020635
2025-04-15,21466.270000,4981.600000,7.330000,30.470000,83647,0.666667,0.642857,-0.880952,-0.730159,0.269841,0.082857,-0.006349
2025-04-16,21056.980000,4796.280000,7.300000,31.590000,84032,0.611111,0.595238,-0.769841,-0.777778,0.293651,0.075476,-0.009524
2025-04-17,21395.140000,4887.370000,7.300000,30.790000,84940,0.650794,0.603175,-0.769841,-0.722222,0.349206,0.105000,0.022222
2025-04-22,21562.320000,4899.210000,7.310000,29.750000,93442,0.674603,0.603175,-0.857143,-0.690476,0.539683,0.127540,0.053968
2025-04-23,22072.620000,5049.400000,7.290000,28.620000,93698,0.690476,0.650794,-0.666667,-0.619048,0.547619,0.192460,0.120635
2025-04-24,21909.760000,4975.890000,7.290000,28.650000,93980,0.682540,0.611111,-0.666667,-0.619048,0.547619,0.181508,0.111111
2025-04-25,21980.740000,4982.960000,7.290000,28.070000,94677,0.682540,0.634921,-0.666667,-0.579365,0.571429,0.196270,0.128571
2025-04-28,21971.960000,4988.940000,7.290000,27.840000,94995,0.674603,0.634921,-0.666667,-0.563492,0.587302,0.198810,0.133333
2025-04-29,22008.110000,5019.730000,7.270000,26.480000,94270,0.682540,0.642857,-0.365079,-0.444444,0.531746,0.272619,0.209524
2025-04-30,22119.410000,5087.420000,7.270000,26.530000,94184,0.698413,0.658730,-0.365079,-0.452381,0.523810,0.278175,0.212698
2025-05-02,22504.680000,5244.060000,7.210000,27.400000,96894,0.706349,0.698413,0.436508,-0.523810,0.714286,0.467302,0.406349
2025-05-06,22662.710000,5239.500000,7.210000,27.150000,96825,0.730159,0.690476,0.428571,-0.484127,0.706349,0.475397,0.414286
2025-05-07,22691.880000,5200.040000,7.230000,27.490000,97035,0.730159,0.666667,0.301587,-0.531746,0.738095,0.442381,0.380952
2025-05-08,22775.920000,5228.910000,7.240000,27.020000,103274,0.738095,0.674603,0.166667,-0.468254,0.944444,0.459841,0.411111
2025-05-09,22867.740000,5180.250000,7.240000,27.040000,102975,0.746032,0.650794,0.158730,-0.468254,0.936508,0.454048,0.404762
2025-05-12,23549.460000,5447.350000,7.200000,27.110000,102795,0.873016,0.753968,0.452381,-0.468254,0.928571,0.569841,0.507937
2025-05-13,23108.270000,5269.660000,7.200000,25.110000,104119,0.793651,0.690476,0.444444,-0.269841,0.968254,0.567778,0.525397
2025-05-14,23640.650000,5381.780000,7.210000,25.430000,103514,0.896825,0.714286,0.404762,-0.301587,0.936508,0.584444,0.530159
2025-05-15,23453.160000,5297.840000,7.210000,24.560000,103765,0.833333,0.698413,0.404762,-0.190476,0.944444,0.581032,0.538095
2025-05-16,23345.050000,5281.340000,7.210000,23.660000,103481,0.817460,0.682540,0.404762,-0.071429,0.920635,0.587381,0.550794
2025-05-19,23332.720000,5255.060000,7.210000,23.870000,105586,0.793651,0.658730,0.404762,-0.095238,0.976190,0.580238,0.547619
2025-05-20,23681.480000,5315.560000,7.210000,24.020000,106816,0.896825,0.706349,0.396825,-0.103175,1.000000,0.620397,0.579365
2025-05-21,23827.780000,5342.410000,7.200000,23.660000,109640,0.936508,0.706349,0.444444,-0.063492,1.000000,0.646984,0.604762
2025-05-22,23544.310000,5251.750000,7.200000,23.710000,111703,0.841270,0.634921,0.436508,-0.071429,1.000000,0.601825,0.568254
2025-05-23,23601.260000,5246.870000,7.170000,23.070000,107313,0.873016,0.626984,0.500000,0.031746,0.984127,0.634762,0.603175
2025-05-26,23282.330000,5157.650000,7.180000,24.270000,109455,0.753968,0.563492,0.468254,-0.158730,0.984127,0.552540,0.522222
2025-05-27,23381.990000,5182.600000,7.190000,23.400000,108944,0.785714,0.571429,0.460317,-0.015873,0.976190,0.581825,0.555556
2025-05-28,23258.310000,5174.640000,7.190000,22.740000,107787,0.738095,0.555556,0.452381,0.103175,0.968254,0.580079,0.563492
2025-05-29,23573.380000,5301.920000,7.190000,22.890000,105600,0.841270,0.682540,0.444444,0.071429,0.920635,0.623413,0.592063
2025-05-30,23289.770000,5170.430000,7.200000,23.050000,103981,0.738095,0.539683,0.388889,0.055556,0.880952,0.543651,0.520635
2025-06-02,23157.970000,5134.110000,7.210000,24.580000,105846,0.698413,0.500000,0.325397,-0.190476,0.920635,0.480159,0.450794
2025-06-03,23512.490000,5189.490000,7.190000,24.760000,105388,0.817460,0.563492,0.436508,-0.214286,0.896825,0.542540,0.500000
2025-06-04,23654.030000,5219.020000,7.170000,23.710000,104696,0.880952,0.571429,0.492063,-0.047619,0.880952,0.595794,0.555556
2025-06-05,23906.970000,5319.960000,7.180000,23.350000,101522,0.944444,0.698413,0.452381,0.031746,0.761905,0.627619,0.577778
2025-06-06,23792.540000,5286.520000,7.190000,22.500000,104308,0.920635,0.650794,0.412698,0.174603,0.873016,0.640635,0.606349
2025-06-09,24181.430000,5433.230000,7.180000,23.200000,110268,0.960317,0.746032,0.444444,0.071429,0.992063,0.681429,0.642857
2025-06-10,24162.870000,5392.190000,7.190000,23.410000,110269,0.952381,0.714286,0.396825,0.007937,0.992063,0.653175,0.612698
2025-06-11,24366.940000,5451.200000,7.200000,23.170000,108661,0.976190,0.753968,0.333333,0.087302,0.952381,0.661825,0.620635
2025-06-12,24035.380000,5331.330000,7.170000,22.880000,105703,0.928571,0.674603,0.484127,0.142857,0.888889,0.660000,0.623810
2025-06-13,23892.560000,5239.710000,7.190000,23.330000,106080,0.896825,0.555556,0.380952,0.047619,0.904762,0.592381,0.557143
2025-06-16,24060.990000,5299.910000,7.180000,22.430000,106740,0.928571,0.634921,0.428571,0.238095,0.920635,0.659206,0.630159
2025-06-17,23980.300000,5291.850000,7.190000,22.090000,104560,0.912698,0.619048,0.365079,0.317460,0.825397,0.636190,0.607937
2025-06-18,23710.690000,5214.410000,7.190000,21.720000,104894,0.825397,0.492063,0.357143,0.365079,0.841270,0.591746,0.576190
2025-06-19,23237.740000,5088.320000,7.190000,22.540000,104670,0.619048,0.396825,0.349206,0.214286,0.817460,0.485238,0.479365
2025-06-20,23530.480000,5133.140000,7.180000,21.450000,103281,0.730159,0.396825,0.420635,0.436508,0.730159,0.550873,0.542857
2025-06-23,23689.130000,5187.010000,7.180000,21.590000,105377,0.809524,0.468254,0.412698,0.380952,0.841270,0.595556,0.582540
2025-06-24,24177.070000,5297.960000,7.160000,21.160000,106079,0.944444,0.626984,0.515873,0.468254,0.888889,0.709127,0.688889
2025-06-25,24474.670000,5359.020000,7.170000,21.530000,107349,0.984127,0.682540,0.468254,0.420635,0.936508,0.722937,0.698413
2025-06-26,24325.400000,5345.160000,7.160000,21.090000,106946,0.960317,0.674603,0.507937,0.515873,0.920635,0.734365,0.715873
2025-06-27,24284.150000,5341.430000,7.170000,20.380000,107044,0.952381,0.658730,0.452381,0.634921,0.920635,0.735397,0.723810
2025-06-30,24072.280000,5302.820000,7.160000,20.160000,107171,0.896825,0.619048,0.500000,0.666667,0.920635,0.725397,0.720635
2025-07-02,24221.410000,5269.110000,7.160000,20.310000,108844,0.936508,0.531746,0.492063,0.658730,0.952381,0.719286,0.714286
2025-07-03,24069.940000,5233.710000,7.170000,20.130000,109601,0.880952,0.468254,0.428571,0.698413,0.968254,0.685397,0.688889
2025-07-04,23916.060000,5216.260000,7.160000,20.160000,107990,0.841270,0.436508,0.484127,0.674603,0.928571,0.668889,0.673016
2025-07-07,23887.830000,5229.560000,7.180000,20.190000,108270,0.809524,0.460317,0.341270,0.674603,0.928571,0.636667,0.642857
2025-07-08,24148.070000,5325.950000,7.180000,20.350000,108913,0.896825,0.642857,0.333333,0.650794,0.944444,0.698492,0.693651
2025-07-09,23892.320000,5231.990000,7.180000,19.930000,111246,0.801587,0.452381,0.325397,0.738095,0.992063,0.648571,0.661905
2025-07-10,24028.370000,5216.600000,7.180000,20.220000,115994,0.849206,0.412698,0.317460,0.682540,1.000000,0.644444,0.652381
2025-07-11,24139.570000,5248.480000,7.170000,21.490000,117536,0.880952,0.500000,0.412698,0.444444,1.000000,0.655873,0.647619
2025-07-14,24203.320000,5283.500000,7.170000,21.400000,119850,0.920635,0.547619,0.404762,0.468254,1.000000,0.679444,0.668254
2025-07-15,24590.120000,5431.290000,7.180000,22.950000,117762,0.984127,0.730159,0.293651,0.134921,0.992063,0.663968,0.626984
2025-07-16,24517.760000,5418.400000,7.180000,22.190000,118683,0.976190,0.714286,0.285714,0.317460,0.992063,0.684048,0.657143
2025-07-17,24498.950000,5448.850000,7.180000,21.610000,119195,0.968254,0.746032,0.277778,0.396825,0.992063,0.699127,0.676190
2025-07-18,24825.660000,5538.830000,7.180000,22.150000,117940,1.000000,0.809524,0.269841,0.325397,0.976190,0.707302,0.676190
2025-07-21,24994.140000,5585.500000,7.170000,22.580000,117388,1.000000,0.825397,0.396825,0.214286,0.952381,0.715952,0.677778
2025-07-22,25130.030000,5606.830000,7.170000,22.530000,119966,1.000000,0.833333,0.388889,0.238095,1.000000,0.726825,0.692063
2025-07-23,25538.070000,5745.740000,7.150000,23.280000,118763,1.000000,0.873016,0.539683,0.063492,0.976190,0.735952,0.690476
2025-07-24,25667.180000,5743.000000,7.150000,22.930000,118311,1.000000,0.865079,0.531746,0.150794,0.960317,0.743333,0.701587
2025-07-25,25388.350000,5677.900000,7.170000,22.590000,117632,0.984127,0.841270,0.365079,0.222222,0.936508,0.707460,0.669841
2025-07-28,25562.130000,5664.020000,7.180000,22.990000,118054,0.992063,0.825397,0.222222,0.134921,0.952381,0.666905,0.625397
2025-07-29,25524.450000,5644.380000,7.180000,22.070000,117950,0.976190,0.817460,0.214286,0.412698,0.944444,0.699603,0.673016
2025-07-30,25176.930000,5490.760000,7.210000,21.060000,117840,0.960317,0.690476,-0.000000,0.619048,0.928571,0.652937,0.639683
2025-07-31,24773.330000,5453.140000,7.210000,21.360000,115765,0.928571,0.682540,-0.007937,0.555556,0.880952,0.624048,0.607937
2025-08-01,24507.810000,5397.400000,7.190000,21.350000,113312,0.888889,0.611111,0.126984,0.563492,0.873016,0.624206,0.612698
2025-08-04,24733.450000,5481.250000,7.180000,21.470000,115055,0.904762,0.682540,0.206349,0.539683,0.873016,0.656667,0.641270
2025-08-05,24902.530000,5521.070000,7.190000,20.500000,114139,0.936508,0.722222,0.111111,0.698413,0.865079,0.677857,0.666667
2025-08-06,24910.630000,5532.170000,7.190000,20.390000,115002,0.936508,0.730159,0.103175,0.698413,0.865079,0.678016,0.666667
2025-08-07,25081.630000,5546.730000,7.180000,20.650000,117481,0.944444,0.753968,0.198413,0.674603,0.896825,0.705714,0.693651
2025-08-08,24858.820000,5460.300000,7.190000,20.530000,116676,0.912698,0.650794,0.087302,0.682540,0.880952,0.650714,0.642857
2025-08-11,24906.810000,5460.020000,7.200000,20.680000,119363,0.920635,0.642857,0.015873,0.666667,0.984127,0.650000,0.646032
2025-08-12,24969.680000,5439.160000,7.200000,19.680000,118625,0.928571,0.603175,0.007937,0.793651,0.952381,0.656190,0.657143
2025-08-13,25613.670000,5630.780000,7.180000,21.170000,119902,0.992063,0.793651,0.198413,0.587302,0.992063,0.728968,0.712698
